essay_id,total_score,n_phrases,PH_level_coverage,PH_ratio_A1,PH_ratio_A2,PH_ratio_B1,PH_ratio_B2,PH_ratio_C1,PH_ratio_C2,PH_ratio_A,PH_ratio_B,PH_ratio_C,PH_ratio_AboveB1,PH_ratio_AboveB2,PH_mean_score,PH_high_low_ratio,PH_score_var,PH_pv_ratio,PH_multi_ratio
TR509*0100*2000*02,25.0,14,1.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.5,0.07142857142857142,0.5714285714285714,0.21428571428571427,2.7142857142857144,1.3333333333333333,1.7755102040816324,0.07142857142857142,0.14285714285714285
TR520*0100*2000*02,37.0,23,1.0,0.17391304347826086,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.5217391304347826,0.391304347826087,0.08695652173913043,0.4782608695652174,0.2608695652173913,2.6956521739130435,0.9166666666666666,1.689981096408317,0.08695652173913043,0.34782608695652173
TR521*0100*2000*02,24.0,13,0.9230769230769231,0.5,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.6666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,2.0,0.5,1.5,0.0,0.3076923076923077
TR522*0100*2000*02,32.0,15,1.0,0.2,0.4,0.3333333333333333,0.06666666666666667,0.0,0.0,0.6,0.4,0.0,0.4,0.06666666666666667,2.2666666666666666,0.6666666666666666,0.7288888888888891,0.06666666666666667,0.06666666666666667
TR524*0100*2000*02,27.0,20,1.0,0.1,0.35,0.35,0.1,0.05,0.05,0.45,0.45,0.1,0.55,0.2,2.8,1.2222222222222223,1.46,0.0,0.0
TR529*0100*2000*02,30.0,17,1.0,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.5294117647058824,0.29411764705882354,2.823529411764706,1.125,1.5570934256055364,0.17647058823529413,0.11764705882352941
TR531*0100*2000*02,21.0,14,1.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.0,0.5,0.5,0.0,0.5,0.14285714285714285,2.357142857142857,1.0,1.086734693877551,0.14285714285714285,0.2857142857142857
TR533*0100*2000*02,26.0,17,1.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.29411764705882354,2.7058823529411766,0.8888888888888888,1.619377162629758,0.11764705882352941,0.058823529411764705
TR538*0100*2000*02,23.0,18,1.0,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.5,0.0,0.5,0.16666666666666666,2.4444444444444446,1.0,1.0246913580246912,0.1111111111111111,0.0
TR543*0100*2000*02,35.0,20,0.95,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.10526315789473684,2.210526315789474,0.35714285714285715,1.7451523545706373,0.05,0.3
TR553*0100*2000*02,29.0,7,1.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,3.2857142857142856,0.75,3.0612244897959187,0.14285714285714285,0.2857142857142857
TR554*0100*2000*02,27.0,18,0.9444444444444444,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.0,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.5882352941176471,0.47058823529411764,3.0,1.4285714285714286,2.1176470588235294,0.05555555555555555,0.2777777777777778
TR42*0100*2000*02,25.0,15,1.0,0.2,0.26666666666666666,0.4666666666666667,0.0,0.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.06666666666666667,2.533333333333333,1.1428571428571428,1.4488888888888884,0.2,0.26666666666666666
TR50*0100*2000*02,19.0,15,1.0,0.06666666666666667,0.2,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.5333333333333333,0.2,0.7333333333333333,0.4666666666666667,3.4,2.75,1.7066666666666668,0.2,0.26666666666666666
TR54*0100*2000*02,31.0,18,1.0,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.16666666666666666,2.2777777777777777,0.8,1.2006172839506175,0.16666666666666666,0.1111111111111111
TR587*0100*2000*02,24.0,17,1.0,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.5882352941176471,0.23529411764705882,3.0588235294117645,1.4285714285714286,2.4083044982698962,0.23529411764705882,0.17647058823529413
TR591*0100*2000*02,18.0,20,0.95,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.5789473684210527,0.10526315789473684,0.6842105263157895,0.15789473684210525,2.789473684210526,2.1666666666666665,1.6398891966759004,0.1,0.2
TR602*0100*2000*02,25.0,16,1.0,0.3125,0.3125,0.375,0.0,0.0,0.0,0.625,0.375,0.0,0.375,0.0,2.0625,0.6,0.68359375,0.0,0.25
TR606*0100*2000*02,38.0,21,0.9523809523809523,0.3,0.25,0.25,0.1,0.0,0.1,0.55,0.35,0.1,0.45,0.2,2.55,0.8181818181818182,2.2474999999999996,0.047619047619047616,0.19047619047619047
TR617*0100*2000*02,25.0,20,1.0,0.4,0.0,0.45,0.05,0.05,0.05,0.4,0.5,0.1,0.6,0.15,2.5,1.5,2.05,0.15,0.2
TR624*0100*2000*02,32.0,9,1.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.2222222222222222,2.7777777777777777,2.0,1.506172839506173,0.0,0.2222222222222222
TR634*0100*2000*02,33.0,17,1.0,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.058823529411764705,0.6470588235294118,0.35294117647058826,2.9411764705882355,1.8333333333333333,1.7024221453287196,0.058823529411764705,0.11764705882352941
TR638*0100*2000*02,17.0,23,0.9565217391304348,0.13636363636363635,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.2727272727272727,2.9545454545454546,1.2,2.1342975206611565,0.13043478260869565,0.08695652173913043
TR639*0100*2000*02,21.0,15,0.9333333333333333,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.07142857142857142,2.357142857142857,0.75,0.6581632653061223,0.0,0.13333333333333333
TR682*0100*2000*02,33.0,16,1.0,0.25,0.125,0.25,0.25,0.0625,0.0625,0.375,0.5,0.125,0.625,0.375,2.9375,1.6666666666666667,2.18359375,0.0625,0.0625
TR93*0100*2000*02,23.0,20,1.0,0.35,0.2,0.25,0.1,0.05,0.05,0.55,0.35,0.1,0.45,0.2,2.45,0.8181818181818182,2.0475000000000003,0.15,0.15
TR70*0100*2000*02,32.0,21,1.0,0.09523809523809523,0.0,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.7619047619047619,0.14285714285714285,0.9047619047619048,0.42857142857142855,3.4761904761904763,9.5,1.487528344671202,0.19047619047619047,0.19047619047619047
TR94*0100*2000*02,30.0,18,1.0,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.16666666666666666,2.2222222222222223,0.38461538461538464,2.0617283950617282,0.2222222222222222,0.16666666666666666
TR704*0100*2000*02,29.0,18,1.0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.5555555555555556,0.2777777777777778,2.888888888888889,1.25,2.4320987654320994,0.1111111111111111,0.16666666666666666
TR708*0100*2000*02,30.0,26,0.9615384615384616,0.12,0.2,0.2,0.16,0.2,0.12,0.32,0.36,0.32,0.68,0.48,3.48,2.125,2.4896,0.2692307692307692,0.19230769230769232
TR730*0100*2000*02,29.0,18,0.8333333333333334,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.0,0.2,0.4666666666666667,0.3333333333333333,0.2,0.5333333333333333,0.2,2.8,1.1428571428571428,3.226666666666667,0.05555555555555555,0.4444444444444444
TR745*0100*2000*02,17.0,7,1.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.42857142857142855,4.0,6.0,2.2857142857142856,0.0,0.14285714285714285
TR752*0100*2000*02,32.0,35,0.9714285714285714,0.058823529411764705,0.3235294117647059,0.2647058823529412,0.23529411764705882,0.029411764705882353,0.08823529411764706,0.38235294117647056,0.5,0.11764705882352941,0.6176470588235294,0.35294117647058826,3.1176470588235294,1.6153846153846154,1.6920415224913494,0.02857142857142857,0.11428571428571428
TR792*0100*2000*02,26.0,19,1.0,0.3157894736842105,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.5789473684210527,0.2631578947368421,2.736842105263158,1.375,2.2991689750692514,0.15789473684210525,0.15789473684210525
TR831*0100*2000*02,25.0,15,0.9333333333333333,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,0.14285714285714285,0.6428571428571429,0.35714285714285715,3.142857142857143,1.8,1.6938775510204083,0.13333333333333333,0.06666666666666667
TR839*0100*2000*02,29.0,22,0.9545454545454546,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.38095238095238093,0.5238095238095238,0.09523809523809523,0.6190476190476191,0.2857142857142857,2.8095238095238093,1.625,1.8684807256235825,0.13636363636363635,0.2727272727272727
TR847*0100*2000*02,26.0,9,1.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,2.7777777777777777,2.0,0.8395061728395062,0.0,0.1111111111111111
TR855*0100*2000*02,26.0,18,0.7222222222222222,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.15384615384615385,2.4615384615384617,0.625,1.7869822485207103,0.2777777777777778,0.3888888888888889
TR860*0100*2000*02,33.0,13,0.9230769230769231,0.25,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,2.25,1.0,0.6875,0.07692307692307693,0.23076923076923078
TR865*0100*2000*02,33.0,24,1.0,0.25,0.4166666666666667,0.25,0.08333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,2.1666666666666665,0.5,0.8055555555555555,0.041666666666666664,0.16666666666666666
TR866*0100*2000*02,23.0,21,1.0,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.6190476190476191,0.2857142857142857,3.0952380952380953,1.625,1.990929705215419,0.09523809523809523,0.047619047619047616
TR872*0100*2000*02,30.0,16,1.0,0.1875,0.25,0.375,0.0625,0.0625,0.0625,0.4375,0.4375,0.125,0.5625,0.1875,2.75,1.2857142857142858,1.8125,0.25,0.125
TR875*0100*2000*02,39.0,24,1.0,0.08333333333333333,0.2916666666666667,0.3333333333333333,0.20833333333333334,0.0,0.08333333333333333,0.375,0.5416666666666666,0.08333333333333333,0.625,0.2916666666666667,3.0,1.6666666666666667,1.5833333333333333,0.08333333333333333,0.125
TR891*0100*2000*02,38.0,27,1.0,0.0,0.3333333333333333,0.2962962962962963,0.2222222222222222,0.14814814814814814,0.0,0.3333333333333333,0.5185185185185185,0.14814814814814814,0.6666666666666666,0.37037037037037035,3.185185185185185,2.0,1.1138545953360766,0.1111111111111111,0.14814814814814814
TR97*0100*2000*02,31.0,24,0.9583333333333334,0.2608695652173913,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.5217391304347826,0.34782608695652173,2.9130434782608696,1.0909090909090908,2.7750472589792063,0.041666666666666664,0.041666666666666664
TR102*0100*2000*02,28.0,22,1.0,0.18181818181818182,0.36363636363636365,0.4090909090909091,0.045454545454545456,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.45454545454545453,0.045454545454545456,2.3181818181818183,0.8333333333333334,0.6714876033057853,0.09090909090909091,0.13636363636363635
TR905*0100*2000*02,27.0,21,0.9047619047619048,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.0,0.10526315789473684,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.5263157894736842,0.3684210526315789,2.8947368421052633,1.1111111111111112,2.304709141274239,0.0,0.14285714285714285
TR910*0100*2000*02,21.0,30,1.0,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.0,0.6,0.4,0.0,0.4,0.13333333333333333,2.066666666666667,0.6666666666666666,1.2622222222222226,0.06666666666666667,0.03333333333333333
TR913*0100*2000*02,31.0,17,1.0,0.0,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.5882352941176471,0.4117647058823529,3.0588235294117645,1.4285714285714286,0.9965397923875433,0.058823529411764705,0.11764705882352941
TR914*0100*2000*02,26.0,20,1.0,0.25,0.15,0.3,0.1,0.1,0.1,0.4,0.4,0.2,0.6,0.3,2.95,1.5,2.5475,0.1,0.15
TR923*0100*2000*02,35.0,14,1.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.7857142857142857,0.42857142857142855,3.4285714285714284,3.6666666666666665,1.8163265306122451,0.0,0.14285714285714285
TR924*0100*2000*02,37.0,10,1.0,0.5,0.2,0.2,0.1,0.0,0.0,0.7,0.3,0.0,0.3,0.1,1.9,0.42857142857142855,1.09,0.0,0.2
TR925*0100*2000*02,35.0,21,1.0,0.09523809523809523,0.14285714285714285,0.38095238095238093,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.42857142857142855,0.3333333333333333,0.7619047619047619,0.38095238095238093,3.4761904761904763,3.2,2.154195011337868,0.09523809523809523,0.09523809523809523
TR948*0100*2000*02,29.0,20,0.95,0.47368421052631576,0.21052631578947367,0.0,0.2631578947368421,0.0,0.05263157894736842,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.3157894736842105,0.3157894736842105,2.263157894736842,0.46153846153846156,2.2991689750692514,0.05,0.2
TR962*0100*2000*02,23.0,12,1.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.25,2.6666666666666665,1.4,1.0555555555555556,0.08333333333333333,0.08333333333333333
TR964*0100*2000*02,11.0,11,1.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.2727272727272727,2.727272727272727,0.5714285714285714,2.3801652892561984,0.09090909090909091,0.09090909090909091
TR974*0100*2000*02,25.0,26,1.0,0.19230769230769232,0.19230769230769232,0.4230769230769231,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.6153846153846154,0.19230769230769232,2.730769230769231,1.6,1.5044378698224852,0.038461538461538464,0.3076923076923077
TR770*0100*2000*02,30.0,19,1.0,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.47368421052631576,0.15789473684210525,2.4210526315789473,0.9,1.296398891966759,0.15789473684210525,0.05263157894736842
TR1018*0100*2000*02,40.0,20,1.0,0.2,0.3,0.2,0.2,0.05,0.05,0.5,0.4,0.1,0.5,0.3,2.75,1.0,1.8875,0.05,0.15
TR1028*0100*2000*02,33.0,15,1.0,0.13333333333333333,0.2,0.3333333333333333,0.0,0.2,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.3333333333333335,2.0,2.6222222222222227,0.0,0.0
TR1030*0100*2000*02,24.0,17,0.9411764705882353,0.375,0.1875,0.25,0.125,0.0625,0.0,0.5625,0.375,0.0625,0.4375,0.1875,2.3125,0.7777777777777778,1.58984375,0.058823529411764705,0.17647058823529413
TR1034*0100*2000*02,30.0,15,0.9333333333333333,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,2.5714285714285716,0.75,2.5306122448979593,0.06666666666666667,0.26666666666666666
TR1035*0100*2000*02,35.0,23,1.0,0.43478260869565216,0.21739130434782608,0.30434782608695654,0.0,0.0,0.043478260869565216,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.34782608695652173,0.043478260869565216,2.0434782608695654,0.5333333333333333,1.4328922495274103,0.043478260869565216,0.13043478260869565
TR121*0100*2000*02,34.0,23,1.0,0.2608695652173913,0.17391304347826086,0.43478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.5652173913043478,0.13043478260869565,2.5217391304347827,1.3,1.4669187145557656,0.08695652173913043,0.043478260869565216
TR127*0100*2000*02,22.0,13,1.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.6923076923076923,0.38461538461538464,3.1538461538461537,2.25,2.591715976331361,0.15384615384615385,0.15384615384615385
TR1046*0100*2000*02,33.0,20,1.0,0.15,0.45,0.25,0.15,0.0,0.0,0.6,0.4,0.0,0.4,0.15,2.4,0.6666666666666666,0.8400000000000001,0.05,0.1
TR1047*0100*2000*02,28.0,15,1.0,0.0,0.13333333333333333,0.6,0.2,0.0,0.06666666666666667,0.13333333333333333,0.8,0.06666666666666667,0.8666666666666667,0.26666666666666666,3.2666666666666666,6.5,0.8622222222222223,0.0,0.06666666666666667
TR1054*0100*2000*02,25.0,7,1.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.5714285714285716,1.3333333333333333,2.2448979591836737,0.14285714285714285,0.14285714285714285
TR1058*0100*2000*02,22.0,8,1.0,0.25,0.375,0.125,0.0,0.0,0.25,0.625,0.125,0.25,0.375,0.25,2.875,0.6,3.609375,0.125,0.375
TR1061*0100*2000*02,35.0,25,0.96,0.20833333333333334,0.25,0.375,0.125,0.0,0.041666666666666664,0.4583333333333333,0.5,0.041666666666666664,0.5416666666666666,0.16666666666666666,2.5833333333333335,1.1818181818181819,1.4097222222222223,0.08,0.24
TR1072*0100*2000*02,24.0,14,1.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.0,0.0,0.5,0.5,0.0,0.5,0.21428571428571427,2.4285714285714284,1.0,1.2448979591836733,0.07142857142857142,0.35714285714285715
TR1076*0100*2000*02,34.0,13,1.0,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.0,0.0,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.15384615384615385,2.8461538461538463,0.8571428571428571,2.1301775147928996,0.15384615384615385,0.15384615384615385
TR1083*0100*2000*02,37.0,33,1.0,0.21212121212121213,0.30303030303030304,0.2727272727272727,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.5151515151515151,0.3939393939393939,0.09090909090909091,0.48484848484848486,0.21212121212121213,2.606060606060606,0.9411764705882353,1.6326905417814512,0.12121212121212122,0.09090909090909091
TR1084*0100*2000*02,28.0,15,0.9333333333333333,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.07142857142857142,1.8571428571428572,0.4,0.9795918367346939,0.3333333333333333,0.4
TR1102*0100*2000*02,24.0,22,1.0,0.22727272727272727,0.13636363636363635,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.5,0.13636363636363635,0.6363636363636364,0.36363636363636365,2.9545454545454546,1.75,2.043388429752066,0.045454545454545456,0.045454545454545456
TR1107*0100*2000*02,27.0,19,1.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.5263157894736842,0.3157894736842105,2.6315789473684212,1.1111111111111112,1.6011080332409973,0.15789473684210525,0.10526315789473684
TR176*0100*2000*02,34.0,26,0.9615384615384616,0.24,0.2,0.24,0.24,0.08,0.0,0.44,0.48,0.08,0.56,0.32,2.72,1.2727272727272727,1.6416000000000002,0.11538461538461539,0.19230769230769232
TR205*0100*2000*02,27.0,18,1.0,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.0,0.05555555555555555,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.6666666666666666,0.3888888888888889,2.9444444444444446,2.0,1.8302469135802468,0.0,0.05555555555555555
TR206*0100*2000*02,31.0,22,1.0,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.09090909090909091,2.0454545454545454,0.375,1.4979338842975205,0.09090909090909091,0.13636363636363635
TR213*0100*2000*02,37.0,33,1.0,0.09090909090909091,0.30303030303030304,0.30303030303030304,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.3939393939393939,0.48484848484848486,0.12121212121212122,0.6060606060606061,0.30303030303030304,3.0,1.5384615384615385,1.6363636363636365,0.09090909090909091,0.3939393939393939
TR221*0100*2000*02,29.0,15,1.0,0.06666666666666667,0.3333333333333333,0.2,0.26666666666666666,0.0,0.13333333333333333,0.4,0.4666666666666667,0.13333333333333333,0.6,0.4,3.2,1.5,2.026666666666667,0.06666666666666667,0.13333333333333333
TR222*0100*2000*02,31.0,20,1.0,0.25,0.3,0.25,0.15,0.05,0.0,0.55,0.4,0.05,0.45,0.2,2.45,0.8181818181818182,1.3475000000000001,0.0,0.15
TR223*0100*2000*02,16.0,17,1.0,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.5882352941176471,0.11764705882352941,2.5294117647058822,1.4285714285714286,1.1903114186851211,0.058823529411764705,0.0
TR224*0100*2000*02,24.0,14,0.9285714285714286,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.5384615384615384,0.38461538461538464,2.8461538461538463,1.1666666666666667,1.9763313609467454,0.14285714285714285,0.07142857142857142
TR226*0100*2000*02,25.0,17,0.8823529411764706,0.3333333333333333,0.2,0.26666666666666666,0.2,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.4666666666666667,0.2,2.3333333333333335,0.875,1.2888888888888885,0.23529411764705882,0.17647058823529413
TR227*0100*2000*02,27.0,23,0.9565217391304348,0.18181818181818182,0.4090909090909091,0.22727272727272727,0.13636363636363635,0.0,0.045454545454545456,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.4090909090909091,0.18181818181818182,2.5,0.6923076923076923,1.4318181818181819,0.08695652173913043,0.13043478260869565
